CustomerTransactionID,CustomerID,TransactionTypeID,InvoiceID,PaymentMethodID,TransactionDate,AmountExcludingTax,TaxAmount,TransactionAmount,OutstandingBalance,FinalizationDate,IsFinalized,LastEditedBy,LastEditedWhen
376067,954,1,77733,,2019-07-12,2516.00,377.40,2893.40,.00,2019-07-13,True,9,2019-07-13 11:30:00.0000000
376070,1,1,77734,,2019-07-12,7931.00,1189.65,9120.65,.00,2019-07-13,True,9,2019-07-13 11:30:00.0000000
376073,1,1,77735,,2019-07-12,3104.00,465.60,3569.60,.00,2019-07-13,True,9,2019-07-13 11:30:00.0000000
376078,1010,1,77736,,2019-07-12,15721.75,2358.27,18080.02,.00,2019-07-13,True,9,2019-07-13 11:30:00.0000000
376083,1,1,77737,,2019-07-12,1641.00,246.15,1887.15,.00,2019-07-13,True,9,2019-07-13 11:30:00.0000000
376086,1,1,77738,,2019-07-12,3202.00,480.30,3682.30,.00,2019-07-13,True,9,2019-07-13 11:30:00.0000000
376087,1,3,,4,2019-07-13,.00,.00,-19076.66,.00,2019-07-13,True,9,2019-07-13 11:30:00.0000000
376088,401,3,,4,2019-07-13,.00,.00,-1987.20,.00,2019-07-13,True,9,2019-07-13 11:30:00.0000000
376089,954,3,,4,2019-07-13,.00,.00,-2893.40,.00,2019-07-13,True,9,2019-07-13 11:30:00.0000000
376090,1010,3,,4,2019-07-13,.00,.00,-18080.02,.00,2019-07-13,True,9,2019-07-13 11:30:00.0000000
376096,1067,1,77739,,2019-07-13,11702.00,1737.90,13439.90,.00,2019-07-14,True,13,2019-07-14 11:30:00.0000000
376100,815,1,77740,,2019-07-13,1003.80,109.53,1113.33,.00,2019-07-14,True,13,2019-07-14 11:30:00.0000000
376106,1080,1,77741,,2019-07-13,5349.00,802.35,6151.35,.00,2019-07-14,True,13,2019-07-14 11:30:00.0000000
376107,815,3,,4,2019-07-14,.00,.00,-1113.33,.00,2019-07-14,True,13,2019-07-14 11:30:00.0000000
376108,1067,3,,4,2019-07-14,.00,.00,-13439.90,.00,2019-07-14,True,13,2019-07-14 11:30:00.0000000
376109,1080,3,,4,2019-07-14,.00,.00,-6151.35,.00,2019-07-14,True,13,2019-07-14 11:30:00.0000000
376121,1034,1,77742,,2019-07-15,1512.00,226.80,1738.80,.00,2019-07-16,True,3,2019-07-16 11:30:00.0000000
376123,1,1,77743,,2019-07-15,1728.00,259.20,1987.20,.00,2019-07-16,True,3,2019-07-16 11:30:00.0000000
376125,401,1,77744,,2019-07-15,2560.00,384.00,2944.00,.00,2019-07-16,True,3,2019-07-16 11:30:00.0000000
376131,401,1,77745,,2019-07-15,922.25,138.34,1060.59,.00,2019-07-16,True,3,2019-07-16 11:30:00.0000000
376134,850,1,77746,,2019-07-15,304.00,45.60,349.60,.00,2019-07-16,True,3,2019-07-16 11:30:00.0000000
376140,401,1,77747,,2019-07-15,3391.00,508.65,3899.65,.00,2019-07-16,True,3,2019-07-16 11:30:00.0000000
376145,834,1,77748,,2019-07-15,767.00,115.05,882.05,.00,2019-07-16,True,3,2019-07-16 11:30:00.0000000
376149,1,1,77749,,2019-07-15,1584.00,237.60,1821.60,.00,2019-07-16,True,3,2019-07-16 11:30:00.0000000
376152,401,1,77750,,2019-07-15,1704.00,255.60,1959.60,.00,2019-07-16,True,3,2019-07-16 11:30:00.0000000
376155,968,1,77751,,2019-07-15,577.50,86.63,664.13,.00,2019-07-16,True,3,2019-07-16 11:30:00.0000000
376161,401,1,77752,,2019-07-15,4756.00,713.40,5469.40,.00,2019-07-16,True,3,2019-07-16 11:30:00.0000000
376170,1,3,,4,2019-07-16,.00,.00,-3808.80,.00,2019-07-16,True,3,2019-07-16 11:30:00.0000000
376171,401,3,,4,2019-07-16,.00,.00,-15333.24,.00,2019-07-16,True,3,2019-07-16 11:30:00.0000000
376172,834,3,,4,2019-07-16,.00,.00,-882.05,.00,2019-07-16,True,3,2019-07-16 11:30:00.0000000
376173,850,3,,4,2019-07-16,.00,.00,-349.60,.00,2019-07-16,True,3,2019-07-16 11:30:00.0000000
376174,968,3,,4,2019-07-16,.00,.00,-664.13,.00,2019-07-16,True,3,2019-07-16 11:30:00.0000000
376175,1034,3,,4,2019-07-16,.00,.00,-1738.80,.00,2019-07-16,True,3,2019-07-16 11:30:00.0000000
376177,845,1,77753,,2019-07-16,1728.00,259.20,1987.20,.00,2019-07-17,True,9,2019-07-17 11:30:00.0000000
376180,1,1,77754,,2019-07-16,1240.00,186.00,1426.00,.00,2019-07-17,True,9,2019-07-17 11:30:00.0000000
376186,401,1,77755,,2019-07-16,2256.80,246.18,2502.98,.00,2019-07-17,True,9,2019-07-17 11:30:00.0000000
376189,1102,1,77756,,2019-07-16,1416.00,212.40,1628.40,.00,2019-07-17,True,9,2019-07-17 11:30:00.0000000
376195,804,1,77757,,2019-07-16,3707.80,515.13,4222.93,.00,2019-07-17,True,9,2019-07-17 11:30:00.0000000
376199,401,1,77758,,2019-07-16,2701.00,405.15,3106.15,.00,2019-07-17,True,9,2019-07-17 11:30:00.0000000
376202,401,1,77759,,2019-07-16,221.00,33.15,254.15,.00,2019-07-17,True,9,2019-07-17 11:30:00.0000000
376207,1,1,77760,,2019-07-16,2129.40,319.41,2448.81,.00,2019-07-17,True,9,2019-07-17 11:30:00.0000000
376216,1,3,,4,2019-07-17,.00,.00,-3874.81,.00,2019-07-17,True,9,2019-07-17 11:30:00.0000000
376217,401,3,,4,2019-07-17,.00,.00,-5863.28,.00,2019-07-17,True,9,2019-07-17 11:30:00.0000000
376218,804,3,,4,2019-07-17,.00,.00,-4222.93,.00,2019-07-17,True,9,2019-07-17 11:30:00.0000000
376219,845,3,,4,2019-07-17,.00,.00,-1987.20,.00,2019-07-17,True,9,2019-07-17 11:30:00.0000000
376220,1102,3,,4,2019-07-17,.00,.00,-1628.40,.00,2019-07-17,True,9,2019-07-17 11:30:00.0000000
376222,401,1,77761,,2019-07-17,1080.00,162.00,1242.00,.00,2019-07-18,True,5,2019-07-18 11:30:00.0000000
376227,1077,1,77762,,2019-07-17,4416.00,662.40,5078.40,.00,2019-07-18,True,5,2019-07-18 11:30:00.0000000
376232,831,1,77763,,2019-07-17,4021.00,603.15,4624.15,.00,2019-07-18,True,5,2019-07-18 11:30:00.0000000
376236,401,1,77764,,2019-07-17,1131.00,169.65,1300.65,.00,2019-07-18,True,5,2019-07-18 11:30:00.0000000
376239,401,1,77765,,2019-07-17,92.00,13.80,105.80,.00,2019-07-18,True,5,2019-07-18 11:30:00.0000000
376245,1,1,77766,,2019-07-17,4009.20,523.08,4532.28,.00,2019-07-18,True,5,2019-07-18 11:30:00.0000000
376250,1,1,77767,,2019-07-17,1705.60,255.84,1961.44,.00,2019-07-18,True,5,2019-07-18 11:30:00.0000000
376253,1045,1,77768,,2019-07-17,166.00,24.90,190.90,.00,2019-07-18,True,5,2019-07-18 11:30:00.0000000
376262,1,3,,4,2019-07-18,.00,.00,-6493.72,.00,2019-07-18,True,5,2019-07-18 11:30:00.0000000
376263,401,3,,4,2019-07-18,.00,.00,-2648.45,.00,2019-07-18,True,5,2019-07-18 11:30:00.0000000
376264,831,3,,4,2019-07-18,.00,.00,-4624.15,.00,2019-07-18,True,5,2019-07-18 11:30:00.0000000
376265,1045,3,,4,2019-07-18,.00,.00,-190.90,.00,2019-07-18,True,5,2019-07-18 11:30:00.0000000
376266,1077,3,,4,2019-07-18,.00,.00,-5078.40,.00,2019-07-18,True,5,2019-07-18 11:30:00.0000000
376268,891,1,77769,,2019-07-18,1512.00,226.80,1738.80,.00,2019-07-19,True,10,2019-07-19 11:30:00.0000000
376271,401,1,77770,,2019-07-18,2435.00,365.25,2800.25,.00,2019-07-19,True,10,2019-07-19 11:30:00.0000000
376275,988,1,77771,,2019-07-18,9922.20,1488.33,11410.53,.00,2019-07-19,True,10,2019-07-19 11:30:00.0000000
376278,401,1,77772,,2019-07-18,372.00,55.80,427.80,.00,2019-07-19,True,10,2019-07-19 11:30:00.0000000
376287,401,3,,4,2019-07-19,.00,.00,-3228.05,.00,2019-07-19,True,10,2019-07-19 11:30:00.0000000
376288,891,3,,4,2019-07-19,.00,.00,-1738.80,.00,2019-07-19,True,10,2019-07-19 11:30:00.0000000
376289,988,3,,4,2019-07-19,.00,.00,-11410.53,.00,2019-07-19,True,10,2019-07-19 11:30:00.0000000
376291,401,1,77773,,2019-07-19,888.00,133.20,1021.20,.00,2019-07-20,True,6,2019-07-20 11:30:00.0000000
376293,401,1,77774,,2019-07-19,1728.00,259.20,1987.20,.00,2019-07-20,True,6,2019-07-20 11:30:00.0000000
376299,1,1,77775,,2019-07-19,658.60,98.80,757.40,.00,2019-07-20,True,6,2019-07-20 11:30:00.0000000
376305,1,1,77776,,2019-07-19,2803.60,420.54,3224.14,.00,2019-07-20,True,6,2019-07-20 11:30:00.0000000
376308,401,1,77777,,2019-07-19,1629.00,244.35,1873.35,.00,2019-07-20,True,6,2019-07-20 11:30:00.0000000
376311,1074,1,77778,,2019-07-19,1224.00,183.60,1407.60,.00,2019-07-20,True,6,2019-07-20 11:30:00.0000000
376315,401,1,77779,,2019-07-19,6616.00,992.40,7608.40,.00,2019-07-20,True,6,2019-07-20 11:30:00.0000000
376321,1,1,77780,,2019-07-19,2446.00,366.90,2812.90,.00,2019-07-20,True,6,2019-07-20 11:30:00.0000000
376322,1,3,,4,2019-07-20,.00,.00,-6794.44,.00,2019-07-20,True,6,2019-07-20 11:30:00.0000000
376323,401,3,,4,2019-07-20,.00,.00,-12490.15,.00,2019-07-20,True,6,2019-07-20 11:30:00.0000000
376324,1074,3,,4,2019-07-20,.00,.00,-1407.60,.00,2019-07-20,True,6,2019-07-20 11:30:00.0000000
376327,401,1,77781,,2019-07-20,417.00,62.55,479.55,.00,2019-07-21,True,19,2019-07-21 11:30:00.0000000
376332,929,1,77782,,2019-07-20,1754.00,263.10,2017.10,.00,2019-07-21,True,19,2019-07-21 11:30:00.0000000
376333,401,3,,4,2019-07-21,.00,.00,-479.55,.00,2019-07-21,True,19,2019-07-21 11:30:00.0000000
376334,929,3,,4,2019-07-21,.00,.00,-2017.10,.00,2019-07-21,True,19,2019-07-21 11:30:00.0000000
376346,401,1,77783,,2019-07-22,1512.00,226.80,1738.80,.00,2019-07-23,True,19,2019-07-23 11:30:00.0000000
376348,1,1,77784,,2019-07-22,2240.00,336.00,2576.00,.00,2019-07-23,True,19,2019-07-23 11:30:00.0000000
376351,401,1,77785,,2019-07-22,413.00,61.95,474.95,.00,2019-07-23,True,19,2019-07-23 11:30:00.0000000
376355,401,1,77786,,2019-07-22,601.45,90.22,691.67,.00,2019-07-23,True,19,2019-07-23 11:30:00.0000000
376361,401,1,77787,,2019-07-22,4343.00,651.45,4994.45,.00,2019-07-23,True,19,2019-07-23 11:30:00.0000000
376365,401,1,77788,,2019-07-22,3341.20,490.92,3832.12,.00,2019-07-23,True,19,2019-07-23 11:30:00.0000000
376368,1,1,77789,,2019-07-22,295.00,44.25,339.25,.00,2019-07-23,True,19,2019-07-23 11:30:00.0000000
376374,401,1,77790,,2019-07-22,623.00,93.45,716.45,.00,2019-07-23,True,19,2019-07-23 11:30:00.0000000
376379,980,1,77791,,2019-07-22,4792.00,718.80,5510.80,.00,2019-07-23,True,19,2019-07-23 11:30:00.0000000
376383,401,1,77792,,2019-07-22,578.40,86.76,665.16,.00,2019-07-23,True,19,2019-07-23 11:30:00.0000000
376392,1,3,,4,2019-07-23,.00,.00,-2915.25,.00,2019-07-23,True,19,2019-07-23 11:30:00.0000000
376393,401,3,,4,2019-07-23,.00,.00,-13113.60,.00,2019-07-23,True,19,2019-07-23 11:30:00.0000000
376394,980,3,,4,2019-07-23,.00,.00,-5510.80,.00,2019-07-23,True,19,2019-07-23 11:30:00.0000000
376396,998,1,77793,,2019-07-23,1512.00,226.80,1738.80,.00,2019-07-24,True,20,2019-07-24 11:30:00.0000000
376398,1,1,77794,,2019-07-23,1512.00,226.80,1738.80,.00,2019-07-24,True,20,2019-07-24 11:30:00.0000000
376402,933,1,77795,,2019-07-23,7504.00,1125.60,8629.60,.00,2019-07-24,True,20,2019-07-24 11:30:00.0000000
376408,401,1,77796,,2019-07-23,680.00,102.00,782.00,.00,2019-07-24,True,20,2019-07-24 11:30:00.0000000
376414,1,1,77797,,2019-07-23,7995.00,1199.25,9194.25,.00,2019-07-24,True,20,2019-07-24 11:30:00.0000000
376418,401,1,77798,,2019-07-23,2816.00,422.40,3238.40,.00,2019-07-24,True,20,2019-07-24 11:30:00.0000000
376421,1,1,77799,,2019-07-23,2288.00,343.20,2631.20,.00,2019-07-24,True,20,2019-07-24 11:30:00.0000000
376430,1,3,,4,2019-07-24,.00,.00,-13564.25,.00,2019-07-24,True,20,2019-07-24 11:30:00.0000000
376431,401,3,,4,2019-07-24,.00,.00,-4020.40,.00,2019-07-24,True,20,2019-07-24 11:30:00.0000000
376432,933,3,,4,2019-07-24,.00,.00,-8629.60,.00,2019-07-24,True,20,2019-07-24 11:30:00.0000000
376433,998,3,,4,2019-07-24,.00,.00,-1738.80,.00,2019-07-24,True,20,2019-07-24 11:30:00.0000000
376439,1080,1,77800,,2019-07-24,3039.50,395.03,3434.53,.00,2019-07-25,True,11,2019-07-25 11:30:00.0000000
376444,1,1,77801,,2019-07-24,751.60,112.74,864.34,.00,2019-07-25,True,11,2019-07-25 11:30:00.0000000
376448,401,1,77802,,2019-07-24,188.00,28.20,216.20,.00,2019-07-25,True,11,2019-07-25 11:30:00.0000000
376453,1,1,77803,,2019-07-24,3790.50,568.58,4359.08,.00,2019-07-25,True,11,2019-07-25 11:30:00.0000000
376457,401,1,77804,,2019-07-24,347.00,52.05,399.05,.00,2019-07-25,True,11,2019-07-25 11:30:00.0000000
376466,1,3,,4,2019-07-25,.00,.00,-5223.42,.00,2019-07-25,True,11,2019-07-25 11:30:00.0000000
376467,401,3,,4,2019-07-25,.00,.00,-615.25,.00,2019-07-25,True,11,2019-07-25 11:30:00.0000000
376468,1080,3,,4,2019-07-25,.00,.00,-3434.53,.00,2019-07-25,True,11,2019-07-25 11:30:00.0000000
376470,951,1,77805,,2019-07-25,1512.00,226.80,1738.80,.00,2019-07-26,True,13,2019-07-26 11:30:00.0000000
376472,952,1,77806,,2019-07-25,1512.00,226.80,1738.80,.00,2019-07-26,True,13,2019-07-26 11:30:00.0000000
376475,401,1,77807,,2019-07-25,84.00,12.60,96.60,.00,2019-07-26,True,13,2019-07-26 11:30:00.0000000
376478,1,1,77808,,2019-07-25,1164.00,174.60,1338.60,.00,2019-07-26,True,13,2019-07-26 11:30:00.0000000
376484,401,1,77809,,2019-07-25,2282.00,342.30,2624.30,.00,2019-07-26,True,13,2019-07-26 11:30:00.0000000
376489,1,1,77810,,2019-07-25,469.00,70.35,539.35,.00,2019-07-26,True,13,2019-07-26 11:30:00.0000000
376495,1101,1,77811,,2019-07-25,3741.75,561.26,4303.01,.00,2019-07-26,True,13,2019-07-26 11:30:00.0000000
376501,1,1,77812,,2019-07-25,3602.20,478.77,4080.97,.00,2019-07-26,True,13,2019-07-26 11:30:00.0000000
376504,956,1,77813,,2019-07-25,1025.00,153.75,1178.75,.00,2019-07-26,True,13,2019-07-26 11:30:00.0000000
376507,1,1,77814,,2019-07-25,170.00,25.50,195.50,.00,2019-07-26,True,13,2019-07-26 11:30:00.0000000
376516,1,3,,4,2019-07-26,.00,.00,-6154.42,.00,2019-07-26,True,13,2019-07-26 11:30:00.0000000
376517,401,3,,4,2019-07-26,.00,.00,-2720.90,.00,2019-07-26,True,13,2019-07-26 11:30:00.0000000
376518,951,3,,4,2019-07-26,.00,.00,-1738.80,.00,2019-07-26,True,13,2019-07-26 11:30:00.0000000
376519,952,3,,4,2019-07-26,.00,.00,-1738.80,.00,2019-07-26,True,13,2019-07-26 11:30:00.0000000
376520,956,3,,4,2019-07-26,.00,.00,-1178.75,.00,2019-07-26,True,13,2019-07-26 11:30:00.0000000
376521,1101,3,,4,2019-07-26,.00,.00,-4303.01,.00,2019-07-26,True,13,2019-07-26 11:30:00.0000000
376523,1,1,77815,,2019-07-26,2880.00,432.00,3312.00,.00,2019-07-27,True,19,2019-07-27 11:30:00.0000000
376525,823,1,77816,,2019-07-26,799.20,119.88,919.08,.00,2019-07-27,True,19,2019-07-27 11:30:00.0000000
376527,401,1,77817,,2019-07-26,1512.00,226.80,1738.80,.00,2019-07-27,True,19,2019-07-27 11:30:00.0000000
376532,865,1,77818,,2019-07-26,1582.20,237.34,1819.54,.00,2019-07-27,True,19,2019-07-27 11:30:00.0000000
376538,927,1,77819,,2019-07-26,3729.00,559.35,4288.35,.00,2019-07-27,True,19,2019-07-27 11:30:00.0000000
376543,1,1,77820,,2019-07-26,1884.40,282.66,2167.06,.00,2019-07-27,True,19,2019-07-27 11:30:00.0000000
376547,916,1,77821,,2019-07-26,6787.60,987.36,7774.96,.00,2019-07-27,True,19,2019-07-27 11:30:00.0000000
376552,401,1,77822,,2019-07-26,4222.60,530.79,4753.39,.00,2019-07-27,True,19,2019-07-27 11:30:00.0000000
376555,1001,1,77823,,2019-07-26,984.00,147.60,1131.60,.00,2019-07-27,True,19,2019-07-27 11:30:00.0000000
376558,862,1,77824,,2019-07-26,752.00,112.80,864.80,.00,2019-07-27,True,19,2019-07-27 11:30:00.0000000
376559,1,3,,4,2019-07-27,.00,.00,-5479.06,.00,2019-07-27,True,19,2019-07-27 11:30:00.0000000
376560,401,3,,4,2019-07-27,.00,.00,-6492.19,.00,2019-07-27,True,19,2019-07-27 11:30:00.0000000
376561,823,3,,4,2019-07-27,.00,.00,-919.08,.00,2019-07-27,True,19,2019-07-27 11:30:00.0000000
376562,862,3,,4,2019-07-27,.00,.00,-864.80,.00,2019-07-27,True,19,2019-07-27 11:30:00.0000000
376563,865,3,,4,2019-07-27,.00,.00,-1819.54,.00,2019-07-27,True,19,2019-07-27 11:30:00.0000000
376564,916,3,,4,2019-07-27,.00,.00,-7774.96,.00,2019-07-27,True,19,2019-07-27 11:30:00.0000000
376565,927,3,,4,2019-07-27,.00,.00,-4288.35,.00,2019-07-27,True,19,2019-07-27 11:30:00.0000000
376566,1001,3,,4,2019-07-27,.00,.00,-1131.60,.00,2019-07-27,True,19,2019-07-27 11:30:00.0000000
376570,1023,1,77825,,2019-07-27,368.00,55.20,423.20,.00,2019-07-28,True,15,2019-07-28 11:30:00.0000000
376576,876,1,77826,,2019-07-27,1695.60,254.34,1949.94,.00,2019-07-28,True,15,2019-07-28 11:30:00.0000000
376577,876,3,,4,2019-07-28,.00,.00,-1949.94,.00,2019-07-28,True,15,2019-07-28 11:30:00.0000000
376578,1023,3,,4,2019-07-28,.00,.00,-423.20,.00,2019-07-28,True,15,2019-07-28 11:30:00.0000000
376590,1,1,77827,,2019-07-29,432.00,64.80,496.80,.00,2019-07-30,True,6,2019-07-30 11:30:00.0000000
376596,1080,1,77828,,2019-07-29,1072.00,160.80,1232.80,.00,2019-07-30,True,6,2019-07-30 11:30:00.0000000
376602,1,1,77829,,2019-07-29,2857.40,326.01,3183.41,.00,2019-07-30,True,6,2019-07-30 11:30:00.0000000
376608,1059,1,77830,,2019-07-29,876.20,121.17,997.37,.00,2019-07-30,True,6,2019-07-30 11:30:00.0000000
376617,1,3,,4,2019-07-30,.00,.00,-3680.21,.00,2019-07-30,True,6,2019-07-30 11:30:00.0000000
376618,1059,3,,4,2019-07-30,.00,.00,-997.37,.00,2019-07-30,True,6,2019-07-30 11:30:00.0000000
376619,1080,3,,4,2019-07-30,.00,.00,-1232.80,.00,2019-07-30,True,6,2019-07-30 11:30:00.0000000
376621,806,1,77831,,2019-07-30,1512.00,226.80,1738.80,.00,2019-07-31,True,2,2019-07-31 11:30:00.0000000
376623,916,1,77832,,2019-07-30,432.00,64.80,496.80,.00,2019-07-31,True,2,2019-07-31 11:30:00.0000000
376626,1,1,77833,,2019-07-30,1285.20,182.52,1467.72,.00,2019-07-31,True,2,2019-07-31 11:30:00.0000000
376632,1108,1,77834,,2019-07-30,1418.00,212.70,1630.70,.00,2019-07-31,True,2,2019-07-31 11:30:00.0000000
376635,885,1,77835,,2019-07-30,1525.00,228.75,1753.75,.00,2019-07-31,True,2,2019-07-31 11:30:00.0000000
376638,951,1,77836,,2019-07-30,765.00,114.75,879.75,.00,2019-07-31,True,2,2019-07-31 11:30:00.0000000
376643,1,1,77837,,2019-07-30,2474.00,371.10,2845.10,.00,2019-07-31,True,2,2019-07-31 11:30:00.0000000
376647,401,1,77838,,2019-07-30,2179.00,224.25,2403.25,.00,2019-07-31,True,2,2019-07-31 11:30:00.0000000
376650,811,1,77839,,2019-07-30,1879.20,220.32,2099.52,.00,2019-07-31,True,2,2019-07-31 11:30:00.0000000
376659,1,3,,4,2019-07-31,.00,.00,-4312.82,.00,2019-07-31,True,2,2019-07-31 11:30:00.0000000
376660,401,3,,4,2019-07-31,.00,.00,-2403.25,.00,2019-07-31,True,2,2019-07-31 11:30:00.0000000
376661,806,3,,4,2019-07-31,.00,.00,-1738.80,.00,2019-07-31,True,2,2019-07-31 11:30:00.0000000
376662,811,3,,4,2019-07-31,.00,.00,-2099.52,.00,2019-07-31,True,2,2019-07-31 11:30:00.0000000
376663,885,3,,4,2019-07-31,.00,.00,-1753.75,.00,2019-07-31,True,2,2019-07-31 11:30:00.0000000
376664,916,3,,4,2019-07-31,.00,.00,-496.80,.00,2019-07-31,True,2,2019-07-31 11:30:00.0000000
376665,951,3,,4,2019-07-31,.00,.00,-879.75,.00,2019-07-31,True,2,2019-07-31 11:30:00.0000000
376666,1108,3,,4,2019-07-31,.00,.00,-1630.70,.00,2019-07-31,True,2,2019-07-31 11:30:00.0000000
376668,1024,1,77840,,2019-07-31,1728.00,259.20,1987.20,.00,2019-08-01,True,15,2019-08-01 11:30:00.0000000
376670,401,1,77841,,2019-07-31,1728.00,259.20,1987.20,.00,2019-08-01,True,15,2019-08-01 11:30:00.0000000
376675,1,1,77842,,2019-07-31,3552.00,532.80,4084.80,.00,2019-08-01,True,15,2019-08-01 11:30:00.0000000
376678,1,1,77843,,2019-07-31,1950.80,200.28,2151.08,.00,2019-08-01,True,15,2019-08-01 11:30:00.0000000
376682,1108,1,77844,,2019-07-31,3154.00,473.10,3627.10,.00,2019-08-01,True,15,2019-08-01 11:30:00.0000000
376685,827,1,77845,,2019-07-31,3850.00,577.50,4427.50,.00,2019-08-01,True,15,2019-08-01 11:30:00.0000000
376689,989,1,77846,,2019-07-31,3086.80,370.68,3457.48,.00,2019-08-01,True,15,2019-08-01 11:30:00.0000000
376693,401,1,77847,,2019-07-31,368.80,55.32,424.12,.00,2019-08-01,True,15,2019-08-01 11:30:00.0000000
376707,1,3,,4,2019-08-01,.00,.00,-6235.88,.00,2019-08-01,True,15,2019-08-01 11:30:00.0000000
376708,401,3,,4,2019-08-01,.00,.00,-2411.32,.00,2019-08-01,True,15,2019-08-01 11:30:00.0000000
376709,827,3,,4,2019-08-01,.00,.00,-4427.50,.00,2019-08-01,True,15,2019-08-01 11:30:00.0000000
376710,989,3,,4,2019-08-01,.00,.00,-3457.48,.00,2019-08-01,True,15,2019-08-01 11:30:00.0000000
376711,1024,3,,4,2019-08-01,.00,.00,-1987.20,.00,2019-08-01,True,15,2019-08-01 11:30:00.0000000
376712,1108,3,,4,2019-08-01,.00,.00,-3627.10,.00,2019-08-01,True,15,2019-08-01 11:30:00.0000000
376714,401,1,77848,,2019-08-01,799.20,119.88,919.08,.00,2019-08-02,True,7,2019-08-02 11:30:00.0000000
376716,833,1,77849,,2019-08-01,2560.00,384.00,2944.00,.00,2019-08-02,True,7,2019-08-02 11:30:00.0000000
376722,1080,1,77850,,2019-08-01,12866.00,1929.90,14795.90,.00,2019-08-02,True,7,2019-08-02 11:30:00.0000000
376728,1026,1,77851,,2019-08-01,1509.45,226.42,1735.87,.00,2019-08-02,True,7,2019-08-02 11:30:00.0000000
376731,1036,1,77852,,2019-08-01,1335.00,200.25,1535.25,.00,2019-08-02,True,7,2019-08-02 11:30:00.0000000
376735,950,1,77853,,2019-08-01,258.00,38.70,296.70,.00,2019-08-02,True,7,2019-08-02 11:30:00.0000000
376740,1,1,77854,,2019-08-01,3917.00,484.95,4401.95,.00,2019-08-02,True,7,2019-08-02 11:30:00.0000000
376745,848,1,77855,,2019-08-01,1920.00,288.00,2208.00,.00,2019-08-02,True,7,2019-08-02 11:30:00.0000000
376751,401,1,77856,,2019-08-01,1344.60,201.69,1546.29,.00,2019-08-02,True,7,2019-08-02 11:30:00.0000000
376760,1,3,,4,2019-08-02,.00,.00,-4401.95,.00,2019-08-02,True,7,2019-08-02 11:30:00.0000000
376761,401,3,,4,2019-08-02,.00,.00,-2465.37,.00,2019-08-02,True,7,2019-08-02 11:30:00.0000000
376762,833,3,,4,2019-08-02,.00,.00,-2944.00,.00,2019-08-02,True,7,2019-08-02 11:30:00.0000000
376763,848,3,,4,2019-08-02,.00,.00,-2208.00,.00,2019-08-02,True,7,2019-08-02 11:30:00.0000000
376764,950,3,,4,2019-08-02,.00,.00,-296.70,.00,2019-08-02,True,7,2019-08-02 11:30:00.0000000
376765,1026,3,,4,2019-08-02,.00,.00,-1735.87,.00,2019-08-02,True,7,2019-08-02 11:30:00.0000000
376766,1036,3,,4,2019-08-02,.00,.00,-1535.25,.00,2019-08-02,True,7,2019-08-02 11:30:00.0000000
376767,1080,3,,4,2019-08-02,.00,.00,-14795.90,.00,2019-08-02,True,7,2019-08-02 11:30:00.0000000
376772,1031,1,77857,,2019-08-02,3241.60,486.24,3727.84,.00,2019-08-03,True,9,2019-08-03 11:30:00.0000000
376775,401,1,77858,,2019-08-02,232.50,34.88,267.38,.00,2019-08-03,True,9,2019-08-03 11:30:00.0000000
376781,1081,1,77859,,2019-08-02,2710.00,406.50,3116.50,.00,2019-08-03,True,9,2019-08-03 11:30:00.0000000
376785,401,1,77860,,2019-08-02,689.20,93.12,782.32,.00,2019-08-03,True,9,2019-08-03 11:30:00.0000000
376788,401,1,77861,,2019-08-02,281.00,42.15,323.15,.00,2019-08-03,True,9,2019-08-03 11:30:00.0000000
376793,1049,1,77862,,2019-08-02,3791.00,568.65,4359.65,.00,2019-08-03,True,9,2019-08-03 11:30:00.0000000
376796,1,1,77863,,2019-08-02,1105.00,165.75,1270.75,.00,2019-08-03,True,9,2019-08-03 11:30:00.0000000
376802,401,1,77864,,2019-08-02,14425.00,2163.75,16588.75,.00,2019-08-03,True,9,2019-08-03 11:30:00.0000000
376803,1,3,,4,2019-08-03,.00,.00,-1270.75,.00,2019-08-03,True,9,2019-08-03 11:30:00.0000000
376804,401,3,,4,2019-08-03,.00,.00,-17961.60,.00,2019-08-03,True,9,2019-08-03 11:30:00.0000000
376805,1031,3,,4,2019-08-03,.00,.00,-3727.84,.00,2019-08-03,True,9,2019-08-03 11:30:00.0000000
376806,1049,3,,4,2019-08-03,.00,.00,-4359.65,.00,2019-08-03,True,9,2019-08-03 11:30:00.0000000
376807,1081,3,,4,2019-08-03,.00,.00,-3116.50,.00,2019-08-03,True,9,2019-08-03 11:30:00.0000000
376810,986,1,77865,,2019-08-03,2160.00,324.00,2484.00,.00,2019-08-04,True,17,2019-08-04 11:30:00.0000000
376815,401,1,77866,,2019-08-03,5458.00,818.70,6276.70,.00,2019-08-04,True,17,2019-08-04 11:30:00.0000000
376816,401,3,,4,2019-08-04,.00,.00,-6276.70,.00,2019-08-04,True,17,2019-08-04 11:30:00.0000000
376817,986,3,,4,2019-08-04,.00,.00,-2484.00,.00,2019-08-04,True,17,2019-08-04 11:30:00.0000000
376829,1,1,77867,,2019-08-05,1728.00,259.20,1987.20,.00,2019-08-06,True,7,2019-08-06 11:30:00.0000000
376831,1049,1,77868,,2019-08-05,960.00,144.00,1104.00,.00,2019-08-06,True,7,2019-08-06 11:30:00.0000000
