PurchaseOrderLineID,PurchaseOrderID,StockItemID,OrderedOuters,Description,ReceivedOuters,PackageTypeID,ExpectedUnitPricePerOuter,LastReceiptDate,IsOrderLineFinalized,LastEditedBy,LastEditedWhen
16506,4257,86,2154,"The Gu" red shirt XML tag t-shirt (White) 5XL,2154,6,96.00,2020-07-06,True,2,2020-07-06 07:00:00.0000000
16507,4257,98,2209,"The Gu" red shirt XML tag t-shirt (Black) 4XL,2209,6,96.00,2020-07-06,True,2,2020-07-06 07:00:00.0000000
16508,4258,193,1108,Black and orange glass with care despatch tape 48mmx75m,1108,7,38.40,2020-07-06,True,2,2020-07-06 07:00:00.0000000
16509,4258,204,1488,Tape dispenser (Red),1488,7,170.00,2020-07-06,True,2,2020-07-06 07:00:00.0000000
16510,4259,77,1893,"The Gu" red shirt XML tag t-shirt (White) XXS,1893,6,84.00,2020-07-07,True,10,2020-07-07 07:00:00.0000000
16511,4259,78,2002,"The Gu" red shirt XML tag t-shirt (White) XS,2002,6,84.00,2020-07-07,True,10,2020-07-07 07:00:00.0000000
16512,4259,86,2152,"The Gu" red shirt XML tag t-shirt (White) 5XL,2152,6,96.00,2020-07-07,True,10,2020-07-07 07:00:00.0000000
16513,4259,98,2207,"The Gu" red shirt XML tag t-shirt (Black) 4XL,2207,6,96.00,2020-07-07,True,10,2020-07-07 07:00:00.0000000
16514,4260,193,1106,Black and orange glass with care despatch tape 48mmx75m,1106,7,38.40,2020-07-07,True,10,2020-07-07 07:00:00.0000000
16515,4260,204,1486,Tape dispenser (Red),1486,7,170.00,2020-07-07,True,10,2020-07-07 07:00:00.0000000
16516,4261,77,1891,"The Gu" red shirt XML tag t-shirt (White) XXS,1891,6,84.00,2020-07-08,True,5,2020-07-08 07:00:00.0000000
16517,4261,78,2000,"The Gu" red shirt XML tag t-shirt (White) XS,2000,6,84.00,2020-07-08,True,5,2020-07-08 07:00:00.0000000
16518,4261,86,2150,"The Gu" red shirt XML tag t-shirt (White) 5XL,2150,6,96.00,2020-07-08,True,5,2020-07-08 07:00:00.0000000
16519,4261,98,2212,"The Gu" red shirt XML tag t-shirt (Black) 4XL,2212,6,96.00,2020-07-08,True,5,2020-07-08 07:00:00.0000000
16520,4262,193,1104,Black and orange glass with care despatch tape 48mmx75m,1104,7,38.40,2020-07-08,True,5,2020-07-08 07:00:00.0000000
16521,4262,204,1484,Tape dispenser (Red),1484,7,170.00,2020-07-08,True,5,2020-07-08 07:00:00.0000000
16522,4263,77,1889,"The Gu" red shirt XML tag t-shirt (White) XXS,1889,6,84.00,2020-07-09,True,18,2020-07-09 07:00:00.0000000
16523,4263,78,1998,"The Gu" red shirt XML tag t-shirt (White) XS,1998,6,84.00,2020-07-09,True,18,2020-07-09 07:00:00.0000000
16524,4263,86,2148,"The Gu" red shirt XML tag t-shirt (White) 5XL,2148,6,96.00,2020-07-09,True,18,2020-07-09 07:00:00.0000000
16525,4263,98,2211,"The Gu" red shirt XML tag t-shirt (Black) 4XL,2211,6,96.00,2020-07-09,True,18,2020-07-09 07:00:00.0000000
16526,4264,193,1102,Black and orange glass with care despatch tape 48mmx75m,1102,7,38.40,2020-07-09,True,18,2020-07-09 07:00:00.0000000
16527,4264,204,1482,Tape dispenser (Red),1482,7,170.00,2020-07-09,True,18,2020-07-09 07:00:00.0000000
16528,4265,77,1887,"The Gu" red shirt XML tag t-shirt (White) XXS,1887,6,84.00,2020-07-10,True,3,2020-07-10 07:00:00.0000000
16529,4265,78,1996,"The Gu" red shirt XML tag t-shirt (White) XS,1996,6,84.00,2020-07-10,True,3,2020-07-10 07:00:00.0000000
16530,4265,86,2146,"The Gu" red shirt XML tag t-shirt (White) 5XL,2146,6,96.00,2020-07-10,True,3,2020-07-10 07:00:00.0000000
16531,4265,98,2209,"The Gu" red shirt XML tag t-shirt (Black) 4XL,2209,6,96.00,2020-07-10,True,3,2020-07-10 07:00:00.0000000
16532,4266,193,1100,Black and orange glass with care despatch tape 48mmx75m,1100,7,38.40,2020-07-10,True,3,2020-07-10 07:00:00.0000000
16533,4266,204,1480,Tape dispenser (Red),1480,7,170.00,2020-07-10,True,3,2020-07-10 07:00:00.0000000
16534,4267,77,1885,"The Gu" red shirt XML tag t-shirt (White) XXS,1885,6,84.00,2020-07-13,True,10,2020-07-13 07:00:00.0000000
16535,4267,78,2003,"The Gu" red shirt XML tag t-shirt (White) XS,2003,6,84.00,2020-07-13,True,10,2020-07-13 07:00:00.0000000
16536,4267,86,2144,"The Gu" red shirt XML tag t-shirt (White) 5XL,2144,6,96.00,2020-07-13,True,10,2020-07-13 07:00:00.0000000
16537,4267,98,2207,"The Gu" red shirt XML tag t-shirt (Black) 4XL,2207,6,96.00,2020-07-13,True,10,2020-07-13 07:00:00.0000000
16538,4268,193,1098,Black and orange glass with care despatch tape 48mmx75m,1098,7,38.40,2020-07-13,True,10,2020-07-13 07:00:00.0000000
16539,4268,204,1478,Tape dispenser (Red),1478,7,170.00,2020-07-13,True,10,2020-07-13 07:00:00.0000000
16540,4269,77,1883,"The Gu" red shirt XML tag t-shirt (White) XXS,1883,6,84.00,2020-07-14,True,13,2020-07-14 07:00:00.0000000
16541,4269,78,2001,"The Gu" red shirt XML tag t-shirt (White) XS,2001,6,84.00,2020-07-14,True,13,2020-07-14 07:00:00.0000000
16542,4269,86,2142,"The Gu" red shirt XML tag t-shirt (White) 5XL,2142,6,96.00,2020-07-14,True,13,2020-07-14 07:00:00.0000000
16543,4269,98,2205,"The Gu" red shirt XML tag t-shirt (Black) 4XL,2205,6,96.00,2020-07-14,True,13,2020-07-14 07:00:00.0000000
16544,4270,193,1096,Black and orange glass with care despatch tape 48mmx75m,1096,7,38.40,2020-07-14,True,13,2020-07-14 07:00:00.0000000
16545,4270,204,1476,Tape dispenser (Red),1476,7,170.00,2020-07-14,True,13,2020-07-14 07:00:00.0000000
16546,4271,77,1881,"The Gu" red shirt XML tag t-shirt (White) XXS,1881,6,84.00,2020-07-15,True,17,2020-07-15 07:00:00.0000000
16547,4271,78,1999,"The Gu" red shirt XML tag t-shirt (White) XS,1999,6,84.00,2020-07-15,True,17,2020-07-15 07:00:00.0000000
16548,4271,86,2140,"The Gu" red shirt XML tag t-shirt (White) 5XL,2140,6,96.00,2020-07-15,True,17,2020-07-15 07:00:00.0000000
16549,4271,98,2203,"The Gu" red shirt XML tag t-shirt (Black) 4XL,2203,6,96.00,2020-07-15,True,17,2020-07-15 07:00:00.0000000
16550,4272,193,1094,Black and orange glass with care despatch tape 48mmx75m,1094,7,38.40,2020-07-15,True,17,2020-07-15 07:00:00.0000000
16551,4272,204,1474,Tape dispenser (Red),1474,7,170.00,2020-07-15,True,17,2020-07-15 07:00:00.0000000
16552,4273,77,1882,"The Gu" red shirt XML tag t-shirt (White) XXS,1882,6,84.00,2020-07-16,True,17,2020-07-16 07:00:00.0000000
16553,4273,78,1997,"The Gu" red shirt XML tag t-shirt (White) XS,1997,6,84.00,2020-07-16,True,17,2020-07-16 07:00:00.0000000
16554,4273,86,2138,"The Gu" red shirt XML tag t-shirt (White) 5XL,2138,6,96.00,2020-07-16,True,17,2020-07-16 07:00:00.0000000
16555,4273,98,2201,"The Gu" red shirt XML tag t-shirt (Black) 4XL,2201,6,96.00,2020-07-16,True,17,2020-07-16 07:00:00.0000000
16556,4274,193,1092,Black and orange glass with care despatch tape 48mmx75m,1092,7,38.40,2020-07-16,True,17,2020-07-16 07:00:00.0000000
16557,4274,204,1472,Tape dispenser (Red),1472,7,170.00,2020-07-16,True,17,2020-07-16 07:00:00.0000000
16558,4275,77,1880,"The Gu" red shirt XML tag t-shirt (White) XXS,1880,6,84.00,2020-07-17,True,5,2020-07-17 07:00:00.0000000
16559,4275,78,1995,"The Gu" red shirt XML tag t-shirt (White) XS,1995,6,84.00,2020-07-17,True,5,2020-07-17 07:00:00.0000000
16560,4275,86,2136,"The Gu" red shirt XML tag t-shirt (White) 5XL,2136,6,96.00,2020-07-17,True,5,2020-07-17 07:00:00.0000000
16561,4275,98,2199,"The Gu" red shirt XML tag t-shirt (Black) 4XL,2199,6,96.00,2020-07-17,True,5,2020-07-17 07:00:00.0000000
16562,4276,193,1090,Black and orange glass with care despatch tape 48mmx75m,1090,7,38.40,2020-07-17,True,5,2020-07-17 07:00:00.0000000
16563,4276,204,1470,Tape dispenser (Red),1470,7,170.00,2020-07-17,True,5,2020-07-17 07:00:00.0000000
16564,4277,77,1878,"The Gu" red shirt XML tag t-shirt (White) XXS,1878,6,84.00,2020-07-20,True,8,2020-07-20 07:00:00.0000000
16565,4277,78,1993,"The Gu" red shirt XML tag t-shirt (White) XS,1993,6,84.00,2020-07-20,True,8,2020-07-20 07:00:00.0000000
16566,4277,86,2134,"The Gu" red shirt XML tag t-shirt (White) 5XL,2134,6,96.00,2020-07-20,True,8,2020-07-20 07:00:00.0000000
16567,4277,98,2197,"The Gu" red shirt XML tag t-shirt (Black) 4XL,2197,6,96.00,2020-07-20,True,8,2020-07-20 07:00:00.0000000
16568,4278,193,1088,Black and orange glass with care despatch tape 48mmx75m,1088,7,38.40,2020-07-20,True,8,2020-07-20 07:00:00.0000000
16569,4278,204,1468,Tape dispenser (Red),1468,7,170.00,2020-07-20,True,8,2020-07-20 07:00:00.0000000
16570,4279,77,1876,"The Gu" red shirt XML tag t-shirt (White) XXS,1876,6,84.00,2020-07-21,True,5,2020-07-21 07:00:00.0000000
16571,4279,78,1991,"The Gu" red shirt XML tag t-shirt (White) XS,1991,6,84.00,2020-07-21,True,5,2020-07-21 07:00:00.0000000
16572,4279,86,2132,"The Gu" red shirt XML tag t-shirt (White) 5XL,2132,6,96.00,2020-07-21,True,5,2020-07-21 07:00:00.0000000
16573,4279,98,2195,"The Gu" red shirt XML tag t-shirt (Black) 4XL,2195,6,96.00,2020-07-21,True,5,2020-07-21 07:00:00.0000000
16574,4280,193,1086,Black and orange glass with care despatch tape 48mmx75m,1086,7,38.40,2020-07-21,True,5,2020-07-21 07:00:00.0000000
16575,4280,204,1466,Tape dispenser (Red),1466,7,170.00,2020-07-21,True,5,2020-07-21 07:00:00.0000000
16576,4281,77,1874,"The Gu" red shirt XML tag t-shirt (White) XXS,1874,6,84.00,2020-07-22,True,16,2020-07-22 07:00:00.0000000
16577,4281,78,1989,"The Gu" red shirt XML tag t-shirt (White) XS,1989,6,84.00,2020-07-22,True,16,2020-07-22 07:00:00.0000000
16578,4281,86,2130,"The Gu" red shirt XML tag t-shirt (White) 5XL,2130,6,96.00,2020-07-22,True,16,2020-07-22 07:00:00.0000000
16579,4281,98,2193,"The Gu" red shirt XML tag t-shirt (Black) 4XL,2193,6,96.00,2020-07-22,True,16,2020-07-22 07:00:00.0000000
16580,4282,193,1084,Black and orange glass with care despatch tape 48mmx75m,1084,7,38.40,2020-07-22,True,16,2020-07-22 07:00:00.0000000
16581,4282,204,1464,Tape dispenser (Red),1464,7,170.00,2020-07-22,True,16,2020-07-22 07:00:00.0000000
16582,4283,77,1872,"The Gu" red shirt XML tag t-shirt (White) XXS,1872,6,84.00,2020-07-23,True,17,2020-07-23 07:00:00.0000000
16583,4283,78,1987,"The Gu" red shirt XML tag t-shirt (White) XS,1987,6,84.00,2020-07-23,True,17,2020-07-23 07:00:00.0000000
16584,4283,86,2128,"The Gu" red shirt XML tag t-shirt (White) 5XL,2128,6,96.00,2020-07-23,True,17,2020-07-23 07:00:00.0000000
16585,4283,98,2191,"The Gu" red shirt XML tag t-shirt (Black) 4XL,2191,6,96.00,2020-07-23,True,17,2020-07-23 07:00:00.0000000
16586,4284,193,1082,Black and orange glass with care despatch tape 48mmx75m,1082,7,38.40,2020-07-23,True,17,2020-07-23 07:00:00.0000000
16587,4284,204,1462,Tape dispenser (Red),1462,7,170.00,2020-07-23,True,17,2020-07-23 07:00:00.0000000
16588,4285,77,1870,"The Gu" red shirt XML tag t-shirt (White) XXS,1870,6,84.00,2020-07-24,True,20,2020-07-24 07:00:00.0000000
16589,4285,78,1985,"The Gu" red shirt XML tag t-shirt (White) XS,1985,6,84.00,2020-07-24,True,20,2020-07-24 07:00:00.0000000
16590,4285,86,2126,"The Gu" red shirt XML tag t-shirt (White) 5XL,2126,6,96.00,2020-07-24,True,20,2020-07-24 07:00:00.0000000
16591,4285,98,2189,"The Gu" red shirt XML tag t-shirt (Black) 4XL,2189,6,96.00,2020-07-24,True,20,2020-07-24 07:00:00.0000000
16592,4286,193,1080,Black and orange glass with care despatch tape 48mmx75m,1080,7,38.40,2020-07-24,True,20,2020-07-24 07:00:00.0000000
16593,4286,204,1460,Tape dispenser (Red),1460,7,170.00,2020-07-24,True,20,2020-07-24 07:00:00.0000000
16594,4287,77,1868,"The Gu" red shirt XML tag t-shirt (White) XXS,1868,6,84.00,2020-07-27,True,6,2020-07-27 07:00:00.0000000
16595,4287,78,1983,"The Gu" red shirt XML tag t-shirt (White) XS,1983,6,84.00,2020-07-27,True,6,2020-07-27 07:00:00.0000000
16596,4287,86,2124,"The Gu" red shirt XML tag t-shirt (White) 5XL,2124,6,96.00,2020-07-27,True,6,2020-07-27 07:00:00.0000000
16597,4287,98,2187,"The Gu" red shirt XML tag t-shirt (Black) 4XL,2187,6,96.00,2020-07-27,True,6,2020-07-27 07:00:00.0000000
16598,4288,193,1078,Black and orange glass with care despatch tape 48mmx75m,1078,7,38.40,2020-07-27,True,6,2020-07-27 07:00:00.0000000
16599,4288,204,1458,Tape dispenser (Red),1458,7,170.00,2020-07-27,True,6,2020-07-27 07:00:00.0000000
16600,4289,78,8,"The Gu" red shirt XML tag t-shirt (White) XS,8,6,84.00,2020-07-27,True,6,2020-07-27 07:00:00.0000000
16601,4290,77,1865,"The Gu" red shirt XML tag t-shirt (White) XXS,1865,6,84.00,2020-07-28,True,2,2020-07-28 07:00:00.0000000
16602,4290,78,1990,"The Gu" red shirt XML tag t-shirt (White) XS,1990,6,84.00,2020-07-28,True,2,2020-07-28 07:00:00.0000000
16603,4290,86,2121,"The Gu" red shirt XML tag t-shirt (White) 5XL,2121,6,96.00,2020-07-28,True,2,2020-07-28 07:00:00.0000000
16604,4290,98,2184,"The Gu" red shirt XML tag t-shirt (Black) 4XL,2184,6,96.00,2020-07-28,True,2,2020-07-28 07:00:00.0000000
16605,4291,193,1074,Black and orange glass with care despatch tape 48mmx75m,1074,7,38.40,2020-07-28,True,2,2020-07-28 07:00:00.0000000
16606,4291,204,1454,Tape dispenser (Red),1454,7,170.00,2020-07-28,True,2,2020-07-28 07:00:00.0000000
16607,4292,77,1863,"The Gu" red shirt XML tag t-shirt (White) XXS,1863,6,84.00,2020-07-29,True,18,2020-07-29 07:00:00.0000000
16608,4292,78,1988,"The Gu" red shirt XML tag t-shirt (White) XS,1988,6,84.00,2020-07-29,True,18,2020-07-29 07:00:00.0000000
16609,4292,86,2119,"The Gu" red shirt XML tag t-shirt (White) 5XL,2119,6,96.00,2020-07-29,True,18,2020-07-29 07:00:00.0000000
16610,4292,98,2182,"The Gu" red shirt XML tag t-shirt (Black) 4XL,2182,6,96.00,2020-07-29,True,18,2020-07-29 07:00:00.0000000
16611,4293,193,1072,Black and orange glass with care despatch tape 48mmx75m,1072,7,38.40,2020-07-29,True,18,2020-07-29 07:00:00.0000000
16612,4293,204,1459,Tape dispenser (Red),1459,7,170.00,2020-07-29,True,18,2020-07-29 07:00:00.0000000
16613,4294,77,1861,"The Gu" red shirt XML tag t-shirt (White) XXS,1861,6,84.00,2020-07-30,True,6,2020-07-30 07:00:00.0000000
16614,4294,78,1986,"The Gu" red shirt XML tag t-shirt (White) XS,1986,6,84.00,2020-07-30,True,6,2020-07-30 07:00:00.0000000
16615,4294,86,2117,"The Gu" red shirt XML tag t-shirt (White) 5XL,2117,6,96.00,2020-07-30,True,6,2020-07-30 07:00:00.0000000
16616,4294,98,2180,"The Gu" red shirt XML tag t-shirt (Black) 4XL,2180,6,96.00,2020-07-30,True,6,2020-07-30 07:00:00.0000000
16617,4295,193,1070,Black and orange glass with care despatch tape 48mmx75m,1070,7,38.40,2020-07-30,True,6,2020-07-30 07:00:00.0000000
16618,4295,204,1457,Tape dispenser (Red),1457,7,170.00,2020-07-30,True,6,2020-07-30 07:00:00.0000000
16619,4296,77,1868,"The Gu" red shirt XML tag t-shirt (White) XXS,1868,6,84.00,2020-07-31,True,15,2020-07-31 07:00:00.0000000
16620,4296,78,1984,"The Gu" red shirt XML tag t-shirt (White) XS,1984,6,84.00,2020-07-31,True,15,2020-07-31 07:00:00.0000000
16621,4296,86,2115,"The Gu" red shirt XML tag t-shirt (White) 5XL,2115,6,96.00,2020-07-31,True,15,2020-07-31 07:00:00.0000000
16622,4296,98,2178,"The Gu" red shirt XML tag t-shirt (Black) 4XL,2178,6,96.00,2020-07-31,True,15,2020-07-31 07:00:00.0000000
16623,4297,193,1069,Black and orange glass with care despatch tape 48mmx75m,1069,7,38.40,2020-07-31,True,15,2020-07-31 07:00:00.0000000
16624,4297,204,1455,Tape dispenser (Red),1455,7,170.00,2020-07-31,True,15,2020-07-31 07:00:00.0000000
16625,4298,77,1866,"The Gu" red shirt XML tag t-shirt (White) XXS,1866,6,84.00,2020-08-03,True,19,2020-08-03 07:00:00.0000000
16626,4298,78,1982,"The Gu" red shirt XML tag t-shirt (White) XS,1982,6,84.00,2020-08-03,True,19,2020-08-03 07:00:00.0000000
16627,4298,86,2113,"The Gu" red shirt XML tag t-shirt (White) 5XL,2113,6,96.00,2020-08-03,True,19,2020-08-03 07:00:00.0000000
16628,4298,98,2176,"The Gu" red shirt XML tag t-shirt (Black) 4XL,2176,6,96.00,2020-08-03,True,19,2020-08-03 07:00:00.0000000
16629,4299,193,1067,Black and orange glass with care despatch tape 48mmx75m,1067,7,38.40,2020-08-03,True,19,2020-08-03 07:00:00.0000000
16630,4299,204,1453,Tape dispenser (Red),1453,7,170.00,2020-08-03,True,19,2020-08-03 07:00:00.0000000
16631,4300,77,1864,"The Gu" red shirt XML tag t-shirt (White) XXS,1864,6,84.00,2020-08-04,True,6,2020-08-04 07:00:00.0000000
16632,4300,78,1980,"The Gu" red shirt XML tag t-shirt (White) XS,1980,6,84.00,2020-08-04,True,6,2020-08-04 07:00:00.0000000
16633,4300,86,2111,"The Gu" red shirt XML tag t-shirt (White) 5XL,2111,6,96.00,2020-08-04,True,6,2020-08-04 07:00:00.0000000
16634,4300,98,2174,"The Gu" red shirt XML tag t-shirt (Black) 4XL,2174,6,96.00,2020-08-04,True,6,2020-08-04 07:00:00.0000000
16635,4301,193,1065,Black and orange glass with care despatch tape 48mmx75m,1065,7,38.40,2020-08-04,True,6,2020-08-04 07:00:00.0000000
16636,4301,204,1451,Tape dispenser (Red),1451,7,170.00,2020-08-04,True,6,2020-08-04 07:00:00.0000000
16637,4302,77,1862,"The Gu" red shirt XML tag t-shirt (White) XXS,1862,6,84.00,2020-08-05,True,12,2020-08-05 07:00:00.0000000
16638,4302,78,1978,"The Gu" red shirt XML tag t-shirt (White) XS,1978,6,84.00,2020-08-05,True,12,2020-08-05 07:00:00.0000000
16639,4302,86,2119,"The Gu" red shirt XML tag t-shirt (White) 5XL,2119,6,96.00,2020-08-05,True,12,2020-08-05 07:00:00.0000000
16640,4302,98,2174,"The Gu" red shirt XML tag t-shirt (Black) 4XL,2174,6,96.00,2020-08-05,True,12,2020-08-05 07:00:00.0000000
16641,4303,193,1063,Black and orange glass with care despatch tape 48mmx75m,1063,7,38.40,2020-08-05,True,12,2020-08-05 07:00:00.0000000
16642,4303,204,1449,Tape dispenser (Red),1449,7,170.00,2020-08-05,True,12,2020-08-05 07:00:00.0000000
16643,4304,77,1860,"The Gu" red shirt XML tag t-shirt (White) XXS,1860,6,84.00,2020-08-06,True,2,2020-08-06 07:00:00.0000000
16644,4304,78,1976,"The Gu" red shirt XML tag t-shirt (White) XS,1976,6,84.00,2020-08-06,True,2,2020-08-06 07:00:00.0000000
16645,4304,86,2117,"The Gu" red shirt XML tag t-shirt (White) 5XL,2117,6,96.00,2020-08-06,True,2,2020-08-06 07:00:00.0000000
16646,4304,98,2172,"The Gu" red shirt XML tag t-shirt (Black) 4XL,2172,6,96.00,2020-08-06,True,2,2020-08-06 07:00:00.0000000
16647,4305,193,1061,Black and orange glass with care despatch tape 48mmx75m,1061,7,38.40,2020-08-06,True,2,2020-08-06 07:00:00.0000000
16648,4305,204,1447,Tape dispenser (Red),1447,7,170.00,2020-08-06,True,2,2020-08-06 07:00:00.0000000
16649,4306,77,1858,"The Gu" red shirt XML tag t-shirt (White) XXS,1858,6,84.00,2020-08-07,True,8,2020-08-07 07:00:00.0000000
16650,4306,78,1974,"The Gu" red shirt XML tag t-shirt (White) XS,1974,6,84.00,2020-08-07,True,8,2020-08-07 07:00:00.0000000
16651,4306,86,2115,"The Gu" red shirt XML tag t-shirt (White) 5XL,2115,6,96.00,2020-08-07,True,8,2020-08-07 07:00:00.0000000
16652,4306,98,2178,"The Gu" red shirt XML tag t-shirt (Black) 4XL,2178,6,96.00,2020-08-07,True,8,2020-08-07 07:00:00.0000000
16653,4307,193,1059,Black and orange glass with care despatch tape 48mmx75m,1059,7,38.40,2020-08-07,True,8,2020-08-07 07:00:00.0000000
16654,4307,204,1445,Tape dispenser (Red),1445,7,170.00,2020-08-07,True,8,2020-08-07 07:00:00.0000000
16655,4308,77,1856,"The Gu" red shirt XML tag t-shirt (White) XXS,1856,6,84.00,2020-08-10,True,14,2020-08-10 07:00:00.0000000
16656,4308,78,1972,"The Gu" red shirt XML tag t-shirt (White) XS,1972,6,84.00,2020-08-10,True,14,2020-08-10 07:00:00.0000000
16657,4308,86,2113,"The Gu" red shirt XML tag t-shirt (White) 5XL,2113,6,96.00,2020-08-10,True,14,2020-08-10 07:00:00.0000000
16658,4308,98,2176,"The Gu" red shirt XML tag t-shirt (Black) 4XL,2176,6,96.00,2020-08-10,True,14,2020-08-10 07:00:00.0000000
16659,4309,193,1057,Black and orange glass with care despatch tape 48mmx75m,1057,7,38.40,2020-08-10,True,14,2020-08-10 07:00:00.0000000
16660,4309,204,1443,Tape dispenser (Red),1443,7,170.00,2020-08-10,True,14,2020-08-10 07:00:00.0000000
16661,4310,77,1854,"The Gu" red shirt XML tag t-shirt (White) XXS,1854,6,84.00,2020-08-11,True,4,2020-08-11 07:00:00.0000000
16662,4310,78,1970,"The Gu" red shirt XML tag t-shirt (White) XS,1970,6,84.00,2020-08-11,True,4,2020-08-11 07:00:00.0000000
16663,4310,86,2111,"The Gu" red shirt XML tag t-shirt (White) 5XL,2111,6,96.00,2020-08-11,True,4,2020-08-11 07:00:00.0000000
16664,4310,98,2174,"The Gu" red shirt XML tag t-shirt (Black) 4XL,2174,6,96.00,2020-08-11,True,4,2020-08-11 07:00:00.0000000
16665,4311,193,1055,Black and orange glass with care despatch tape 48mmx75m,1055,7,38.40,2020-08-11,True,4,2020-08-11 07:00:00.0000000
16666,4311,204,1441,Tape dispenser (Red),1441,7,170.00,2020-08-11,True,4,2020-08-11 07:00:00.0000000
16667,4312,77,1852,"The Gu" red shirt XML tag t-shirt (White) XXS,1852,6,84.00,2020-08-12,True,8,2020-08-12 07:00:00.0000000
16668,4312,78,1968,"The Gu" red shirt XML tag t-shirt (White) XS,1968,6,84.00,2020-08-12,True,8,2020-08-12 07:00:00.0000000
16669,4312,86,2109,"The Gu" red shirt XML tag t-shirt (White) 5XL,2109,6,96.00,2020-08-12,True,8,2020-08-12 07:00:00.0000000
16670,4312,98,2172,"The Gu" red shirt XML tag t-shirt (Black) 4XL,2172,6,96.00,2020-08-12,True,8,2020-08-12 07:00:00.0000000
16671,4313,193,1053,Black and orange glass with care despatch tape 48mmx75m,1053,7,38.40,2020-08-12,True,8,2020-08-12 07:00:00.0000000
16672,4313,204,1439,Tape dispenser (Red),1439,7,170.00,2020-08-12,True,8,2020-08-12 07:00:00.0000000
16673,4314,77,1850,"The Gu" red shirt XML tag t-shirt (White) XXS,1850,6,84.00,2020-08-13,True,5,2020-08-13 07:00:00.0000000
16674,4314,78,1966,"The Gu" red shirt XML tag t-shirt (White) XS,1966,6,84.00,2020-08-13,True,5,2020-08-13 07:00:00.0000000
16675,4314,86,2107,"The Gu" red shirt XML tag t-shirt (White) 5XL,2107,6,96.00,2020-08-13,True,5,2020-08-13 07:00:00.0000000
16676,4314,98,2170,"The Gu" red shirt XML tag t-shirt (Black) 4XL,2170,6,96.00,2020-08-13,True,5,2020-08-13 07:00:00.0000000
16677,4315,193,1051,Black and orange glass with care despatch tape 48mmx75m,1051,7,38.40,2020-08-13,True,5,2020-08-13 07:00:00.0000000
16678,4315,204,1437,Tape dispenser (Red),1437,7,170.00,2020-08-13,True,5,2020-08-13 07:00:00.0000000
16679,4316,77,1849,"The Gu" red shirt XML tag t-shirt (White) XXS,1849,6,84.00,2020-08-14,True,6,2020-08-14 07:00:00.0000000
16680,4316,78,1964,"The Gu" red shirt XML tag t-shirt (White) XS,1964,6,84.00,2020-08-14,True,6,2020-08-14 07:00:00.0000000
16681,4316,86,2105,"The Gu" red shirt XML tag t-shirt (White) 5XL,2105,6,96.00,2020-08-14,True,6,2020-08-14 07:00:00.0000000
16682,4316,98,2168,"The Gu" red shirt XML tag t-shirt (Black) 4XL,2168,6,96.00,2020-08-14,True,6,2020-08-14 07:00:00.0000000
16683,4317,193,1049,Black and orange glass with care despatch tape 48mmx75m,1049,7,38.40,2020-08-14,True,6,2020-08-14 07:00:00.0000000
16684,4317,204,1435,Tape dispenser (Red),1435,7,170.00,2020-08-14,True,6,2020-08-14 07:00:00.0000000
16685,4318,77,1847,"The Gu" red shirt XML tag t-shirt (White) XXS,1847,6,84.00,2020-08-17,True,19,2020-08-17 07:00:00.0000000
16686,4318,78,1962,"The Gu" red shirt XML tag t-shirt (White) XS,1962,6,84.00,2020-08-17,True,19,2020-08-17 07:00:00.0000000
16687,4318,86,2103,"The Gu" red shirt XML tag t-shirt (White) 5XL,2103,6,96.00,2020-08-17,True,19,2020-08-17 07:00:00.0000000
16688,4318,98,2176,"The Gu" red shirt XML tag t-shirt (Black) 4XL,2176,6,96.00,2020-08-17,True,19,2020-08-17 07:00:00.0000000
16689,4319,193,1056,Black and orange glass with care despatch tape 48mmx75m,1056,7,38.40,2020-08-17,True,19,2020-08-17 07:00:00.0000000
16690,4319,204,1433,Tape dispenser (Red),1433,7,170.00,2020-08-17,True,19,2020-08-17 07:00:00.0000000
16691,4320,77,1845,"The Gu" red shirt XML tag t-shirt (White) XXS,1845,6,84.00,2020-08-18,True,7,2020-08-18 07:00:00.0000000
16692,4320,78,1960,"The Gu" red shirt XML tag t-shirt (White) XS,1960,6,84.00,2020-08-18,True,7,2020-08-18 07:00:00.0000000
16693,4320,86,2101,"The Gu" red shirt XML tag t-shirt (White) 5XL,2101,6,96.00,2020-08-18,True,7,2020-08-18 07:00:00.0000000
16694,4320,98,2174,"The Gu" red shirt XML tag t-shirt (Black) 4XL,2174,6,96.00,2020-08-18,True,7,2020-08-18 07:00:00.0000000
16695,4321,193,1054,Black and orange glass with care despatch tape 48mmx75m,1054,7,38.40,2020-08-18,True,7,2020-08-18 07:00:00.0000000
16696,4321,204,1431,Tape dispenser (Red),1431,7,170.00,2020-08-18,True,7,2020-08-18 07:00:00.0000000
16697,4322,77,1843,"The Gu" red shirt XML tag t-shirt (White) XXS,1843,6,84.00,2020-08-19,True,2,2020-08-19 07:00:00.0000000
16698,4322,78,1958,"The Gu" red shirt XML tag t-shirt (White) XS,1958,6,84.00,2020-08-19,True,2,2020-08-19 07:00:00.0000000
16699,4322,86,2099,"The Gu" red shirt XML tag t-shirt (White) 5XL,2099,6,96.00,2020-08-19,True,2,2020-08-19 07:00:00.0000000
16700,4322,98,2172,"The Gu" red shirt XML tag t-shirt (Black) 4XL,2172,6,96.00,2020-08-19,True,2,2020-08-19 07:00:00.0000000
